# Data for H2O compton scattering and molecular form factor
# ---------------------------------------------------------
#
# Compton scattering uses the He/2 approach (PDFGetX2): Total = 2*H + O
# Molecular form factor is taken from Wang. et al (SDIC calculations) 
# Wang et al.  J. Chem. Phys. 101, 4842 (1994); https://doi.org/10.1063/1.467407				
#
#	        Compton Scattering of H2O			Molecular form factor
Q (1/A)		H	        O	        total	    FF
10.200000	0.986057	6.615604	8.587717	2.411685
10.225000	0.986213	6.618908	8.591334	2.404343
10.250000	0.986367	6.622202	8.594937	2.397036
10.275000	0.986520	6.625488	8.598528	2.389793
10.300000	0.986671	6.628764	8.602106	2.382614
10.325000	0.986820	6.632032	8.605672	2.37547
10.350000	0.986967	6.635291	8.609225	2.368391
10.375000	0.987113	6.638541	8.612766	2.361346
10.400000	0.987256	6.641783	8.616295	2.354395
10.425000	0.987398	6.645016	8.619812	2.347449
10.450000	0.987538	6.648241	8.623318	2.340597
10.475000	0.987677	6.651458	8.626812	2.33375
10.500000	0.987814	6.654667	8.630295	2.326997
10.525000	0.987949	6.657868	8.633766	2.320279
10.550000	0.988083	6.661062	8.637228	2.313595
10.575000	0.988215	6.664248	8.640677	2.306976
10.600000	0.988345	6.667426	8.644116	2.30042
10.625000	0.988474	6.670596	8.647544	2.29387
10.650000	0.988601	6.673760	8.650962	2.287413
10.675000	0.988727	6.676916	8.654369	2.280962
10.700000	0.988851	6.680065	8.657767	2.274575
10.725000	0.988974	6.683207	8.661154	2.268251
10.750000	0.989095	6.686343	8.664532	2.261962
10.775000	0.989214	6.689471	8.667899	2.255708
10.800000	0.989332	6.692593	8.671258	2.249489
10.825000	0.989449	6.695709	8.674607	2.243332
10.850000	0.989564	6.698818	8.677947	2.237211
10.875000	0.989678	6.701921	8.681277	2.231124
10.900000	0.989791	6.705018	8.684599	2.225099
10.925000	0.989902	6.708108	8.687911	2.219109
10.950000	0.990011	6.711193	8.691216	2.213154
10.975000	0.990120	6.714272	8.694512	2.207233
11.000000	0.990227	6.717346	8.697800	2.201346
11.025000	0.990333	6.720414	8.701079	2.195521
11.050000	0.990437	6.723476	8.704350	2.189731
11.075000	0.990540	6.726533	8.707613	2.183947
11.100000	0.990642	6.729585	8.710869	2.178225
11.125000	0.990743	6.732632	8.714118	2.172536
11.150000	0.990842	6.735674	8.717358	2.166882
11.175000	0.990941	6.738711	8.720592	2.161287
11.200000	0.991038	6.741743	8.723818	2.1557
11.225000	0.991133	6.744771	8.727038	2.150147
11.250000	0.991228	6.747794	8.730250	2.144627
11.275000	0.991322	6.750813	8.733457	2.13914
11.300000	0.991414	6.753827	8.736656	2.133687
11.325000	0.991506	6.756838	8.739849	2.128267
11.350000	0.991596	6.759844	8.743036	2.12288
11.375000	0.991685	6.762846	8.746216	2.117526
11.400000	0.991773	6.765845	8.749392	2.112204
11.425000	0.991861	6.768839	8.752560	2.106915
11.450000	0.991947	6.771828	8.755721	2.101658
11.475000	0.992032	6.774814	8.758877	2.096409
11.500000	0.992116	6.777796	8.762028	2.091192
11.525000	0.992199	6.780773	8.765171	2.086031
11.550000	0.992281	6.783746	8.768308	2.080878
11.575000	0.992362	6.786716	8.771440	2.075756
11.600000	0.992442	6.789680	8.774565	2.070642
11.625000	0.992522	6.792641	8.777684	2.065583
11.650000	0.992600	6.795598	8.780798	2.060531
11.675000	0.992677	6.798550	8.783905	2.055533
11.700000	0.992754	6.801498	8.787006	2.050542
11.725000	0.992829	6.804442	8.790101	2.045582
11.750000	0.992904	6.807382	8.793190	2.04063
11.775000	0.992978	6.810317	8.796273	2.035729
11.800000	0.993051	6.813248	8.799350	2.030836
11.825000	0.993123	6.816175	8.802422	2.025972
11.850000	0.993195	6.819098	8.805487	2.021116
11.875000	0.993265	6.822016	8.808547	2.016309
11.900000	0.993335	6.824930	8.811600	2.01151
11.925000	0.993404	6.827840	8.814648	2.00674
11.950000	0.993472	6.830746	8.817691	2.001976
11.975000	0.993540	6.833647	8.820727	1.997261
12.000000	0.993607	6.836544	8.823757	1.992553
12.025000	0.993673	6.839437	8.826782	1.987852
12.050000	0.993738	6.842325	8.829801	1.983197
12.075000	0.993803	6.845209	8.832814	1.978549
12.100000	0.993867	6.848088	8.835821	1.973909
12.125000	0.993930	6.850964	8.838824	1.969313
12.150000	0.993992	6.853834	8.841819	1.964724
12.175000	0.994054	6.856701	8.844810	1.960142
12.200000	0.994116	6.859563	8.847794	1.955603
12.225000	0.994176	6.862421	8.850774	1.951071
